pt_b,eta_b,phi_b,cha_b,fla_b,event
49.21117,1.0653471,1.2211179,1,5,428386
31.550854,0.06597073,2.898787,-1,5,428393
27.378185,0.69286436,-0.15443935,1,5,428398
36.78435,0.63603383,-2.6854033,1,5,428399
153.29488,0.0034476146,-2.6222928,-1,5,428400
54.13482,-0.5865491,-1.5292302,-1,5,428402
55.93594,0.5598728,2.721554,-1,5,428403
88.76145,-0.43474668,-2.5167205,-1,5,428406
30.348091,-1.7571849,3.0967655,-1,5,428414
62.603954,0.98612267,0.18506192,-1,5,428416
126.10446,-0.38735205,-1.3000605,1,5,428417
47.508286,-0.2893241,-0.5735767,-1,5,428426
132.16179,-0.3258578,-0.023891909,1,5,428427
77.87852,-0.9237778,2.7069266,-1,5,428432
107.03325,-0.29254353,-1.5905608,1,5,428433
1.2767602,0.6875467,-1.2043494,1,5,428457
20.275793,0.47396204,0.5287646,-1,5,428463
128.80365,0.5745381,-2.2023704,1,5,428465
76.14079,-0.20752054,1.3007213,-1,5,428481
25.300262,-1.0151566,-0.8322821,-1,5,428486
73.761406,1.0902402,1.0513722,-1,5,428490
111.87918,-0.5583259,-2.8665802,-1,5,428492
138.43971,0.045298304,2.2683444,1,5,428501
111.62337,0.061730266,2.7622964,-1,5,428508
116.827286,0.1677826,-0.90686846,1,5,428518
45.42661,-0.6738117,0.104449905,1,5,428523
126.53631,0.13724072,1.9265685,1,5,428531
118.07632,-0.3039024,-0.8552191,-1,5,428541
114.19318,0.34944135,0.79697156,-1,5,428543
127.388885,0.01874307,0.87926567,-1,5,428544
124.52386,-0.18222874,-2.081483,-1,5,428548
106.28429,-0.5753638,-1.573039,1,5,428555
38.27691,-0.15103723,0.983961,-1,5,428560
79.74946,0.26363763,0.51091343,-1,5,428561
16.25315,-0.8713355,-0.4160441,1,5,428562
56.53012,0.46827912,1.1216875,-1,5,428565
37.89716,0.43995878,0.32911462,-1,5,428573
22.598562,-0.027039569,2.0222514,-1,5,428581
55.636276,0.08044717,-2.9712546,1,5,428590
59.515324,0.5421968,-0.82552195,-1,5,428593
53.77767,-1.4285831,-1.7648462,1,5,428605
139.78906,-0.009269504,-1.4122608,1,5,428607
147.80771,0.38661787,-2.316959,1,5,428608
104.744606,0.61583024,-1.2958473,1,5,428614
55.15505,-0.5857086,-0.1599634,-1,5,428615
121.19606,-0.23650563,-0.352495,1,5,428619
129.1225,0.23819512,-1.4668144,-1,5,428621
85.41323,0.8662297,1.3628496,1,5,428633
41.44877,-0.23621906,0.8574178,1,5,428643
126.60793,-0.21927686,2.2495496,-1,5,428646
92.542305,-0.8844154,0.012634358,-1,5,428659
105.57644,-0.45318413,1.8958905,1,5,428668
137.28555,-0.3300193,-0.921775,1,5,428674
97.216125,-0.7712856,0.08296409,1,5,428675
97.70532,-0.5375231,-3.0050783,-1,5,428676
18.850666,0.78182626,1.274725,1,5,428679
64.48008,1.4342066,2.761356,1,5,428686
24.07106,1.287916,1.7613828,-1,5,428694
107.928566,0.020990191,2.1600099,-1,5,428695
130.88,-0.0098977415,-1.941825,1,5,428706
125.361435,-0.03332378,0.5357473,-1,5,428718
130.57852,0.20512956,1.3779055,1,5,428722
129.7892,-0.28043497,-0.8600114,-1,5,428729
132.76425,-0.5544341,0.43442428,1,5,428735
48.984463,-0.514897,-1.7441164,-1,5,428736
114.68718,-0.6169388,-2.2569108,1,5,428738
82.0702,-0.97142726,-2.4208074,1,5,428740
35.092033,1.8077004,-0.37554133,-1,5,428747
116.238754,-0.07911056,-0.34632745,1,5,428748
38.204777,-0.5160378,-0.059802406,1,5,428752
36.740616,-0.6319026,3.0897856,-1,5,428756
28.703985,-2.2134383,-0.5462157,1,5,428758
100.22247,0.19858967,-2.7368195,1,5,428764
114.782265,0.26833415,1.5183579,-1,5,428774
128.51428,0.25339505,2.5383027,-1,5,428781
32.13971,-0.6312347,0.92852044,1,5,428784
33.540504,0.4493836,1.1855673,-1,5,428788
1.4176116,-0.028417509,0.32903436,-1,5,428792
98.21262,0.21481882,1.4718608,1,5,428795
132.2138,0.25902045,0.059674636,1,5,428796
63.913406,0.76813793,-2.826896,1,5,428802
116.65822,-0.28569004,-0.060552344,1,5,428811
19.476841,2.5175705,1.9139074,-1,5,428812
83.415276,-0.33124363,-1.089135,-1,5,428823
124.49361,0.17393093,-1.3079085,1,5,428825
91.48212,-0.935071,-1.1600604,-1,5,428826
96.80996,0.15692322,-2.7181735,-1,5,428827
77.54051,0.98029673,2.3758771,-1,5,428833
80.65103,-0.13733572,-2.392069,1,5,428834
55.11949,-1.0212924,-1.1425669,1,5,428835
28.606468,1.1605518,-1.6033671,1,5,428838
61.162754,0.06786911,-2.7581887,1,5,428839
4.154506,-2.3342435,2.1362245,-1,5,428843
124.36748,0.6158469,2.4165301,1,5,428851
87.43466,0.92530274,0.5796828,-1,5,428868
43.925182,0.20383358,1.3761386,1,5,428876
135.38496,-0.5445486,2.8379016,-1,5,428882
118.23242,-0.19349547,2.4006526,-1,5,428884
67.18317,-0.705222,0.020178124,-1,5,428898
56.47633,0.07173723,-0.96569026,-1,5,428900
62.170666,0.10118291,0.10582944,1,5,428921
139.04417,-0.08019988,2.5191572,1,5,428927
15.199739,-0.4822571,0.7186215,1,5,428930
116.32834,0.3523766,-0.6769173,-1,5,428932
51.916267,1.575262,1.3364005,-1,5,428934
136.46028,-0.23331484,-2.2512267,1,5,428942
20.211943,1.3803343,1.8964567,1,5,428949
48.60797,0.96265495,-1.2027044,-1,5,428953
69.714645,-0.2988997,2.1026068,-1,5,428955
150.50665,0.064008825,-3.0193584,1,5,428966
61.64054,0.9434611,1.3301525,-1,5,428969
45.805813,0.25919685,-1.0734568,-1,5,428970
70.33761,-0.30001616,-0.8691458,-1,5,428971
40.43961,-0.18747929,-1.9095355,1,5,428979
23.92199,-0.5954742,-1.0258484,1,5,428985
35.43405,-0.36239222,0.19209936,-1,5,428990
40.221703,-1.0386114,0.74907315,-1,5,428993
40.954746,-0.11425576,-3.1265106,1,5,428996
139.71376,-0.4812694,0.3628749,1,5,429001
141.84413,0.13543235,-2.1823668,-1,5,429007
53.963284,-0.46088502,1.2133402,1,5,429015
72.72087,-0.4434781,0.8757326,1,5,429016
130.46866,-0.28917155,-2.470126,-1,5,429027
22.069752,-0.67842525,1.3808262,-1,5,429028
107.41955,0.52527636,-0.057324905,-1,5,429029
100.12855,-0.28493953,-0.9272977,1,5,429034
84.396034,-1.0149628,-1.2577652,-1,5,429038
98.588875,0.41533512,-1.9212481,-1,5,429047
11.856074,1.6947806,2.318511,1,5,429060
134.23813,0.19958663,-0.6057275,-1,5,429063
62.16297,-0.28386164,0.23193215,1,5,429067
33.18581,-0.626529,-0.48477554,1,5,429084
113.7207,0.21108282,-2.5278444,1,5,429098
1.008275,-0.41496453,1.6868727,1,5,429110
142.17955,-0.49499276,-1.9296433,-1,5,429114
15.007502,1.6272744,1.2233578,-1,5,429115
124.16051,0.4506413,-1.038857,-1,5,429130
129.79642,-0.40627325,-1.4811258,1,5,429137
101.05138,-0.16695724,1.9934543,-1,5,429140
60.400215,-0.5790206,0.24647814,1,5,429145
74.72135,-1.1976165,1.8428521,-1,5,429147
20.596643,-0.52697104,0.13376623,-1,5,429150
18.84615,-1.2411028,2.5586298,1,5,429163
157.36124,0.26662865,0.5084126,1,5,429171
119.18367,-0.21882847,-2.2189267,-1,5,429175
41.091187,-0.06991463,-0.8099133,1,5,429176
56.747974,0.10161817,-2.9644403,-1,5,429180
78.752495,1.0407863,-1.2511036,-1,5,429183
92.457,-0.6908952,-0.049201764,1,5,429189
35.245407,-0.6379698,-0.83800673,1,5,429198
117.48842,-0.18860404,2.8151374,-1,5,429201
165.59492,0.030565927,2.8473625,-1,5,429209
118.0505,0.0504388,-1.5541959,-1,5,429210
6.5891204,2.3982778,-0.39133567,1,5,429220
67.22501,0.038958363,-1.9132217,1,5,429223
87.31446,-0.66467905,1.2738377,1,5,429232
82.13318,-0.99305785,2.913569,1,5,429238
125.70727,-0.60086423,0.110266805,-1,5,429241
1.8929577,0.6467711,0.12594904,-1,5,429254
23.693243,-1.3856875,-0.087162025,1,5,429266
27.788519,0.048069466,2.0001564,-1,5,429267
31.564098,-1.1173147,0.7418598,-1,5,429280
58.937218,0.36720738,2.0971358,1,5,429286
38.83244,-0.3861589,-1.4843795,1,5,429287
12.572654,1.6063955,-1.2251545,-1,5,429297
11.513963,2.1400614,2.161417,1,5,429300
40.052544,1.6439736,1.8744637,-1,5,429303
102.54502,0.8266204,-0.95481205,-1,5,429307
23.89123,0.0983317,1.9606371,1,5,429311
68.372765,0.71745205,1.7150207,1,5,429316
30.835175,-1.1554217,3.0498085,-1,5,429329
116.46212,0.017336387,2.6488187,1,5,429333
9.673594,-1.9521672,2.5263474,1,5,429336
38.69128,0.2106706,2.1242726,-1,5,429337
90.43641,0.75218487,2.6659646,-1,5,429338
84.575264,0.84649765,-2.7348619,1,5,429342
133.89278,-0.34152853,3.023659,-1,5,429343
55.879482,-0.14977242,-0.76100034,-1,5,429344
147.14244,0.4422021,-0.47502527,1,5,429347
40.521336,-0.043224912,0.044192344,-1,5,429349
96.98036,0.79528624,1.8858116,-1,5,429364
69.03779,0.47612724,2.0151782,-1,5,429367
57.73164,-0.4613765,-2.9320292,-1,5,429371
81.891205,0.80340105,-3.0182517,-1,5,429376
118.50408,-0.51197636,-2.7952385,1,5,429377
117.00863,0.3417716,-0.59534353,1,5,429380
119.01714,-0.7630884,3.101972,1,5,429383
53.876514,1.6217737,1.8469621,-1,5,429388
119.71561,0.3800052,-1.3125323,-1,5,429390
140.71716,0.4225173,1.9045254,1,5,429392
52.71159,0.06327435,-0.32521555,-1,5,429394
7.773634,-2.4354758,-3.1369543,-1,5,429401
7.1256227,1.091437,2.899108,-1,5,429403
136.28134,0.50827515,2.5595274,-1,5,429405
159.79132,0.3464703,2.6747508,1,5,429406
12.11209,-1.0509771,1.9180962,-1,5,429412
107.18251,0.32776853,2.003813,-1,5,429414
12.56301,-2.4953313,1.8524188,1,5,429425
37.740517,-0.017856635,-0.047453314,-1,5,429440
19.066378,1.0036608,-2.7728624,-1,5,429462
57.716328,-0.5705386,2.0894675,1,5,429467
86.298584,-1.0385232,2.4889193,1,5,429469
52.011063,0.43996993,2.4824028,-1,5,429470
63.001495,0.7081194,2.0771098,1,5,429472
101.80517,0.38937554,-0.5801448,-1,5,429475
66.56281,-0.84467846,-0.68838817,1,5,429485
42.16448,1.7616061,-2.7921987,-1,5,429486
15.438313,-1.6668693,0.08046808,1,5,429496
46.17738,0.5366945,2.5761354,1,5,429499
146.04657,-0.21936435,1.2407526,1,5,429501
104.63693,-0.05196988,0.8184508,1,5,429515
111.73018,0.7410895,2.336868,-1,5,429516
47.826366,0.65431106,2.9293892,1,5,429524
50.035282,0.44492817,1.1193808,-1,5,429532
60.950455,1.2402655,-1.0831767,1,5,429542
96.34824,0.51689553,-0.5301445,1,5,429544
55.84259,0.102959536,-2.9308293,1,5,429547
122.884796,-0.40686956,0.12731546,1,5,429548
148.0398,-0.37997374,-2.9843106,-1,5,429555
99.046875,-0.22952753,2.3529973,-1,5,429557
76.67248,-0.5369678,2.0570173,-1,5,429560
87.643394,0.77995414,1.1979719,-1,5,429582
35.87993,0.082475394,0.31856194,-1,5,429586
139.37215,0.026294248,-2.3728404,1,5,429592
29.696074,1.0530007,0.066080995,-1,5,429593
87.691666,0.24251553,-2.1341913,1,5,429600
7.060905,-0.27381414,-2.435226,-1,5,429604
1.1323301,0.6417498,1.4058065,-1,5,429607
94.52836,-0.25887856,-0.1769013,-1,5,429612
61.3862,-1.3397143,-0.838943,-1,5,429620
96.28538,0.046785217,0.91405696,-1,5,429621
16.910898,-0.6280976,-1.51575,-1,5,429624
78.24833,-0.2786675,-1.1113709,-1,5,429626
124.5349,0.18144187,2.818756,1,5,429635
111.051704,-0.4514827,-0.6017657,-1,5,429636
21.34268,0.6145409,-1.1660815,-1,5,429640
47.703884,0.6626403,1.9380538,1,5,429645
109.44573,-0.8191654,2.3310075,-1,5,429652
124.78456,0.48243293,-2.356636,-1,5,429656
42.86967,1.3188785,2.0267804,-1,5,429658
87.66715,-0.06499994,0.5817555,1,5,429667
67.832016,0.1652555,-0.35229546,-1,5,429676
123.20524,-0.23583727,2.4630008,1,5,429680
35.32671,-0.21241423,-2.4888725,-1,5,429686
124.41184,-0.13828735,-0.8486794,1,5,429689
120.17772,-0.6076015,-2.5560877,1,5,429696
49.36791,0.1621505,1.5944743,-1,5,429697
128.48007,0.4438062,-1.7191101,-1,5,429706
50.097027,-0.6762561,1.6309141,1,5,429713
72.18415,-0.34933263,-2.498166,-1,5,429714
38.293457,0.10962364,0.5438808,1,5,429719
9.339957,2.5039032,0.25048703,1,5,429728
21.247358,-0.76852715,-0.1058093,1,5,429730
143.46068,-0.3941369,1.8595115,-1,5,429738
55.388123,1.0188466,2.3481238,-1,5,429740
89.561775,0.8720569,-1.6645418,-1,5,429746
29.178228,1.2874554,-1.9616916,1,5,429747
26.282045,-1.3285623,-0.16860522,1,5,429752
132.08325,0.20393512,0.32771692,1,5,429753
58.832638,0.30694032,1.473772,1,5,429754
113.22262,-0.4248943,-2.672229,1,5,429757
84.52331,1.0521957,2.7569456,1,5,429766
5.9834766,1.4731821,-0.27899066,1,5,429768
28.669859,-1.4110408,2.4162447,-1,5,429773
58.83619,0.4942299,-0.8922525,1,5,429780
69.05562,1.1382813,-0.07142972,1,5,429787
32.891983,0.79847044,0.023777211,1,5,429792
151.59778,-0.30736786,-3.0840664,-1,5,429794
62.287178,0.55493647,0.22891916,-1,5,429796
122.789116,-0.10019322,-1.0285399,1,5,429798
47.628662,-0.58733624,-0.60736775,1,5,429799
70.65243,1.0041821,-2.9414306,1,5,429803
126.79801,0.6302065,-0.7205805,-1,5,429820
18.425362,1.501766,-0.5648602,-1,5,429823
33.04088,-0.6782617,-1.958317,1,5,429834
129.26495,-0.13596457,0.52066225,-1,5,429839
85.44321,-0.7976633,-1.1836715,1,5,429840
61.251072,-1.3452564,-0.27173525,-1,5,429848
86.39199,-0.9871834,0.05129643,1,5,429849
59.79219,0.34502718,1.4343443,1,5,429853
30.27604,1.215377,0.13642383,1,5,429856
89.274704,-0.8831295,-0.52757967,1,5,429858
11.595454,0.8333184,0.7492627,1,5,429860
32.83163,-0.17098427,0.23088937,-1,5,429861
125.32983,-0.1349055,-1.3776556,1,5,429862
65.72939,0.7778013,2.8709083,1,5,429867
136.83492,0.33556014,2.1556263,-1,5,429869
100.73178,-0.6814775,1.4609852,-1,5,429877
58.788723,0.8344976,2.762949,-1,5,429885
150.06401,0.100410745,-0.45628226,1,5,429889
7.1899924,-1.8286133,0.005837449,1,5,429896
93.23959,-0.26329702,-0.47022137,-1,5,429902
136.40005,-0.02536371,-3.0984743,-1,5,429904
35.606606,1.1019452,1.9197499,1,5,429910
94.85854,0.15878825,-0.7727589,-1,5,429930
22.647806,0.73735404,-0.6001106,-1,5,429932
76.51414,-1.1856936,2.8581898,1,5,429934
95.46343,-0.2676111,-2.5697625,1,5,429944
140.333,-0.37199748,-2.6320045,-1,5,429946
42.6412,-1.5586402,2.2189767,1,5,429953
95.426254,-0.13818327,-1.613504,1,5,429960
112.77859,0.067743175,2.2879906,1,5,429966
94.5795,-0.03687571,-0.46659437,1,5,429968
19.53907,1.2816344,-1.6963642,1,5,429971
123.45194,-0.52511483,0.5965722,-1,5,429976
35.265816,-0.48999444,1.658769,-1,5,429987
83.71797,0.6075108,0.18776572,1,5,429999
146.3395,0.42941448,-0.017940106,1,5,430008
38.125057,0.5167469,-0.98189074,1,5,430010
34.30647,0.32694,1.2922217,-1,5,430013
60.04265,0.8980735,-2.8631563,1,5,430017
106.87253,-0.86935735,0.02868819,-1,5,430020
13.016125,1.3679321,1.1672635,-1,5,430023
1.8504561,-0.028405301,0.16614501,1,5,430026
52.655037,-0.55866116,2.487228,-1,5,430031
140.27626,-0.34302938,2.7533672,-1,5,430032
35.730732,0.9312329,-0.38827688,-1,5,430052
63.478043,0.81642765,-2.846894,-1,5,430053
64.34625,1.2290915,-2.8230712,-1,5,430057
41.409565,0.70710653,0.82408696,1,5,430062
118.100815,0.55250454,2.5731921,1,5,430070
29.08837,0.6665984,1.8694291,1,5,430080
26.003902,1.2491926,0.21103717,-1,5,430082
163.56505,-0.06751294,-2.8271406,1,5,430089
118.521645,-0.02393607,-0.9435818,1,5,430097
32.365303,0.8796706,1.0254176,-1,5,430106
123.297264,-0.32076624,2.0391893,-1,5,430113
118.144745,0.27295235,0.0037905592,1,5,430117
19.595675,-2.4748983,-3.0991445,1,5,430127
109.309074,-0.1559583,1.5118341,1,5,430136
13.586991,2.0876386,-0.5490242,-1,5,430140
138.0473,-0.10599913,0.5119733,1,5,430147
40.24096,0.39380014,1.9838748,-1,5,430148
44.359894,-0.49301088,3.0291471,-1,5,430149
56.58925,-0.2511164,-0.71891844,1,5,430158
38.996025,-0.56706345,1.8382626,1,5,430160
157.89972,0.027633613,-2.178537,1,5,430163
129.13058,-0.07075528,2.5220535,1,5,430165
1.3509641,0.21295223,-2.9893503,-1,5,430174
27.862516,1.5764858,2.5401525,1,5,430180
4.5777793,-0.6092847,-1.0554931,1,5,430187
82.362854,0.9170116,-2.6132631,1,5,430192
44.595554,0.1897409,1.1763424,-1,5,430193
90.12201,0.12764308,-1.2026966,1,5,430196
36.828045,-0.56411564,2.9808695,-1,5,430197
30.614563,0.326384,3.1150126,-1,5,430200
111.56149,0.43447605,1.9935176,-1,5,430204
52.743595,-0.07445473,-1.2547591,1,5,430211
11.281397,1.6182178,-0.049278855,-1,5,430213
104.99364,-0.06068392,-1.6164899,-1,5,430219
38.990025,0.24247089,0.7375379,-1,5,430220
39.310226,0.25023645,-1.8744547,-1,5,430223
89.0626,0.69475794,0.43665102,-1,5,430225
50.34716,0.5879743,0.9854412,-1,5,430228
122.64276,0.11779672,-1.5782228,-1,5,430230
90.61611,0.7117948,-2.0901616,-1,5,430237
37.8229,-0.8283453,-1.714023,1,5,430240
121.93742,-0.14184391,1.8139517,1,5,430243
44.185806,-0.0022467515,0.89548755,-1,5,430247
75.951866,1.0762697,1.4368228,1,5,430251
2.9301507,-0.59417176,1.6959075,-1,5,430257
112.036736,-0.30184668,-0.48203576,1,5,430258
120.94386,-0.228268,-0.40753818,1,5,430259
12.296393,-1.1674078,-1.2090794,1,5,430267
14.345332,-0.5415607,-2.1709907,-1,5,430269
84.346954,-0.83674043,-2.4042566,1,5,430271
29.079514,0.95126796,-0.5754875,-1,5,430280
148.68451,0.18221626,-0.32625586,-1,5,430286
50.4366,1.5100573,1.9823353,-1,5,430289
125.21805,-0.36835346,-2.907274,-1,5,430295
54.65481,-0.2988897,2.066899,-1,5,430296
114.95235,-0.45274764,-2.5840425,-1,5,430297
69.88205,-1.1204162,-0.9961066,1,5,430300
77.34782,-1.0594952,1.3518476,-1,5,430306
103.37729,0.2900465,2.5982552,1,5,430307
108.424835,0.76231927,2.304757,-1,5,430312
129.7665,-0.102346234,1.1465098,1,5,430314
50.915543,-0.6111578,-2.1423798,1,5,430320
34.78372,-0.49213365,-0.51643384,1,5,430323
43.218967,0.76122814,-0.79648507,-1,5,430345
93.10985,-0.8433887,1.0942007,-1,5,430347
31.407303,-0.6744654,-0.7077099,1,5,430352
110.84023,-0.651621,0.1566706,-1,5,430362
120.996635,0.26657763,-1.7608324,1,5,430363
40.88696,-0.91792953,-2.501958,1,5,430367
48.18267,-1.5101992,-2.9753902,1,5,430369
31.145248,-1.1076833,-2.5066879,1,5,430370
133.32642,-0.17219678,-1.9020299,-1,5,430371
61.86434,-0.06897923,-2.6407318,-1,5,430374
43.804874,0.38881743,0.04573171,1,5,430376
30.463245,0.08542157,1.2818637,1,5,430378
50.923096,-0.6062982,2.5679379,-1,5,430379
43.50631,-1.1769804,1.3890554,1,5,430403
133.38023,0.29836354,-1.5498669,1,5,430407
114.120605,0.20533793,0.6828616,1,5,430411
16.600803,1.8112693,-2.712581,1,5,430415
122.56376,-0.20000249,-2.4518268,-1,5,430416
127.44586,-0.105119094,0.81624883,1,5,430421
138.53088,0.00050694455,-1.857575,1,5,430424
71.440254,-0.75121707,-1.2893928,-1,5,430425
3.163988,0.078445636,0.5615482,1,5,430426
55.821407,0.1741781,2.9796677,1,5,430429
10.837717,2.2792757,1.1163281,-1,5,430434
127.46672,0.26246414,-2.3861694,1,5,430438
89.92036,0.21165402,-2.8205829,-1,5,430439
39.48057,1.7698188,-0.89537895,-1,5,430453
101.81341,0.37103415,1.8473239,1,5,430454
86.78169,-0.028561331,1.293282,-1,5,430462
126.38039,0.56616175,2.931217,-1,5,430469
128.23819,0.3941888,1.4680847,-1,5,430471
161.69652,0.058916137,-1.8100864,-1,5,430472
33.908817,-0.04995185,-2.3830485,1,5,430476
3.9823174,0.21942668,-0.35293907,1,5,430477
26.027136,1.251142,1.7096257,1,5,430483
134.63603,-0.02649022,2.4334772,1,5,430497
44.20433,0.37764886,-1.2489302,-1,5,430507
146.96077,-0.18048622,2.4440138,1,5,430509
3.8955677,-0.081310324,-2.204808,1,5,430510
70.14514,0.22425254,-2.3402052,1,5,430524
146.39833,0.023444384,-1.9117063,-1,5,430531
120.412704,0.40513206,1.0025078,-1,5,430540
51.742054,-0.5287001,-0.32851356,1,5,430542
35.551384,0.6262455,-1.1465472,-1,5,430549
68.72563,-1.0672344,2.0513716,-1,5,430551
144.84103,-0.07189059,0.5997622,1,5,430554
132.75883,-0.1950565,-2.4409986,-1,5,430555
120.02775,-0.07183398,-0.7281745,1,5,430558
53.58506,-0.14619236,1.2025782,1,5,430559
45.378338,-0.76192427,3.1412325,-1,5,430566
1.0842797,0.4863337,-2.5901241,-1,5,430571
100.62313,-0.9471029,2.829677,1,5,430587
140.2686,-0.29730022,-3.0874631,-1,5,430588
50.849754,0.86446023,0.73685265,-1,5,430598
129.4528,-0.1930372,0.78177744,1,5,430601
45.551544,-0.020900853,-1.5194159,1,5,430602
16.465052,0.09647458,0.6655864,1,5,430607
88.04346,0.64584273,-2.801835,-1,5,430611
83.65621,0.6554925,-0.011736231,1,5,430620
4.896901,-2.4035218,-0.98898166,1,5,430628
84.66457,-0.10415633,3.0156834,1,5,430634
80.59491,0.21394083,0.7041577,1,5,430646
48.475647,0.08235081,-0.8270913,1,5,430649
120.54594,0.59688497,1.9510903,1,5,430662
25.976246,-0.57217157,-0.6769444,1,5,430664
101.85795,-0.4964089,1.0376225,-1,5,430668
97.95553,-0.6259169,2.162885,-1,5,430671
124.51026,0.038610544,1.6964756,-1,5,430684
84.63511,0.5690287,-1.2213789,1,5,430686
3.0342438,-0.33110413,-1.6848147,-1,5,430687
67.19625,-0.26828104,-0.8028914,-1,5,430691
34.360752,1.0056432,-0.99050456,1,5,430695
93.55856,-0.6079788,-1.7702192,-1,5,430698
39.012947,-0.619001,-2.1643791,-1,5,430703
81.16165,-0.2070615,0.6906093,1,5,430711
29.459488,-0.8524121,-2.648193,-1,5,430715
31.032545,-0.62701803,-3.0461047,1,5,430721
15.462755,0.45414758,3.1320505,1,5,430723
124.38862,0.43575317,-2.330554,1,5,430731
155.52724,0.081291944,0.05251063,-1,5,430737
109.986755,-0.9324153,1.1603439,1,5,430739
46.100666,0.74465233,-0.17163232,-1,5,430744
30.547037,-0.7231658,1.4320599,-1,5,430745
92.84183,0.39505434,1.2856522,-1,5,430749
115.2772,0.17637646,-2.9745991,1,5,430759
84.49978,-0.7633117,1.0069526,1,5,430762
148.48148,-0.11178293,-2.1400542,-1,5,430765
135.32593,0.12458307,-2.9038868,1,5,430768
2.8302715,-0.60680425,-1.1442684,-1,5,430770
54.692066,0.12639616,3.0470157,1,5,430771
70.198105,0.19091211,-1.3032615,-1,5,430779
92.25489,0.5424112,-3.0952368,-1,5,430784
95.235214,0.826945,-2.6964502,1,5,430791
14.074694,1.6186699,-1.7337872,-1,5,430793
92.28196,-0.74735737,-1.0472028,1,5,430794
85.210144,0.96516395,-0.6333984,1,5,430795
120.97569,0.16262081,2.8803852,-1,5,430798
107.53952,-0.7150303,1.5808244,-1,5,430800
120.51174,0.041638654,0.44500855,1,5,430801
47.02846,-0.6151984,-1.9716907,1,5,430818
137.04974,-0.517077,2.5031035,1,5,430826
105.87173,-0.40420178,2.6346202,1,5,430829
103.00303,0.910619,-0.8765502,-1,5,430830
32.70323,-1.1016661,-0.713645,-1,5,430833
28.00421,-1.0415595,-2.0547693,-1,5,430836
84.72503,-0.37795037,2.0530787,-1,5,430840
86.5651,0.7808855,-0.25402215,-1,5,430842
138.2518,0.5030829,0.18211997,1,5,430843
99.45278,-0.86673445,-1.4015079,-1,5,430845
41.453735,-0.039610732,-1.569538,-1,5,430849
90.89655,-0.004271457,-2.8369045,1,5,430857
83.06114,-0.7360358,1.9040071,1,5,430861
120.45604,-0.5511666,-2.6453025,-1,5,430862
96.129745,0.52064055,1.6847067,1,5,430863
27.836609,-0.21315303,-2.0697138,-1,5,430867
125.84003,-0.42580256,1.1577393,1,5,430870
20.032429,-0.8651326,2.1196427,1,5,430878
112.202576,0.025003664,-0.53374106,-1,5,430886
16.978544,-0.075354114,-2.7188907,-1,5,430887
116.66753,-0.1514557,-1.2100075,1,5,430889
120.84493,-0.48379722,-2.3780568,1,5,430890
41.144997,-0.47278914,1.4870405,-1,5,430891
106.77361,0.2555533,1.6452209,-1,5,430892
96.89341,0.5369026,1.716356,-1,5,430894
78.75225,-1.0640253,0.44980237,1,5,430898
79.30417,-0.4426624,-2.1535954,1,5,430904
30.960382,1.9906445,-2.251223,1,5,430908
35.30898,-0.84972113,-0.8579379,1,5,430909
145.45712,-0.0315981,-2.6397922,1,5,430913
114.07989,0.37880322,1.7735851,1,5,430915
154.32228,0.22598678,1.9390708,-1,5,430917
78.99097,-0.592344,-1.8702705,-1,5,430923
105.258286,0.66986006,3.1210146,-1,5,430932
1.2481381,0.9657104,-1.9818797,1,5,430933
135.59575,-0.02097674,-2.8984563,-1,5,430934
28.675003,-0.8222574,-2.0814874,-1,5,430943
135.80128,0.31316093,-2.5810218,1,5,430944
92.1195,1.0055217,1.0945889,1,5,430948
41.684338,-0.8194758,-3.0095534,-1,5,430963
115.68746,0.22237633,2.9399323,-1,5,430972
48.286804,0.45603105,2.604554,-1,5,430976
97.19216,-0.88382936,-2.2065701,-1,5,430979
122.793724,-0.7533933,1.7597255,-1,5,430983
39.93206,1.8532879,-2.8724391,-1,5,430984
102.683426,0.72956556,-2.099176,1,5,430986
119.25785,0.37885094,-2.4091318,-1,5,430991
42.49704,-1.5990703,0.037658118,-1,5,430992
37.87047,-0.9333687,3.0117888,-1,5,431000
12.944926,-0.20309624,-0.10270952,-1,5,431004
66.650475,-0.18731421,-0.63809943,-1,5,431008
39.289623,-1.030102,2.384171,-1,5,431012
118.18984,0.39224973,-1.935833,-1,5,431016
34.689198,-0.18350422,-2.2885916,-1,5,431021
46.43714,0.83729726,1.7178717,-1,5,431023
153.091,0.013212642,-0.62876964,-1,5,431024
150.86668,-0.157677,1.5220441,-1,5,431025
93.34937,0.8005845,-2.7659576,1,5,431026
104.93591,0.42063767,2.7366946,1,5,431028
67.23021,-0.20372714,-1.2315542,1,5,431029
81.998924,0.90149343,-0.64738476,1,5,431036
136.27654,0.07204903,2.450604,-1,5,431053
123.34545,0.27450505,0.6772669,1,5,431059
79.02967,-0.60389245,-0.29367536,-1,5,431067
2.9484017,0.6231029,2.500755,-1,5,431070
82.45558,-0.7496227,-0.15556556,-1,5,431072
128.10687,0.26100025,2.0617046,1,5,431080
8.913401,2.3679357,-0.72240716,-1,5,431093
88.415344,-1.0539938,-1.3158636,-1,5,431098
74.54416,0.92281115,2.0736938,-1,5,431103
70.29144,-0.5535609,2.2255487,-1,5,431109
