pt_s,eta_s,phi_s,cha_s,fla_s,event
129.15904,0.35508305,-2.0265899,1,3,423685
19.44522,2.1364453,-2.6705751,1,3,423691
45.314598,-0.7427528,0.25510743,1,3,423700
83.047966,-1.2532455,-2.8313358,1,3,423702
135.39157,0.19486792,-2.2101216,-1,3,423707
29.567762,-0.9767721,0.14513265,-1,3,423710
57.79798,1.5638928,-0.590847,1,3,423714
24.989014,0.61222315,-1.2627603,1,3,423721
137.36261,-0.30637667,1.158465,-1,3,423729
115.89355,0.6630795,-0.19445813,-1,3,423732
40.56041,-0.43255407,-1.5432403,-1,3,423737
50.595722,-0.1657462,-0.7598081,1,3,423747
64.394684,1.3848798,0.41020554,-1,3,423754
15.637743,-1.7178953,-2.8453085,-1,3,423757
155.50757,0.2699623,2.3444536,1,3,423763
16.581253,-0.4625563,-0.34624872,-1,3,423777
94.8952,-0.6173197,0.04418841,-1,3,423790
147.03316,0.2850923,1.5262432,1,3,423797
149.55997,0.05605628,-1.5171275,-1,3,423800
65.1436,0.63391554,-1.0540231,-1,3,423811
126.530334,-0.24391483,0.65692174,1,3,423818
61.88508,1.347777,-2.0514038,-1,3,423824
130.0877,-0.12807788,-1.8163241,-1,3,423830
125.935356,-0.37338617,1.194819,-1,3,423835
34.150745,-1.2966635,1.4705387,1,3,423852
47.834553,-0.76326275,-2.9140575,1,3,423854
119.944244,-0.44798368,2.3940325,1,3,423855
119.354225,0.21170634,2.4692295,-1,3,423864
64.35388,0.07701751,0.5949231,-1,3,423874
135.78026,0.22091328,-0.8001019,-1,3,423879
107.8242,0.5330357,-1.5821276,-1,3,423885
137.31575,0.5285884,0.93191993,1,3,423890
67.33487,-0.6355515,-1.5794764,1,3,423901
51.44639,0.21213172,-0.2977007,1,3,423911
1.597347,0.668717,1.4094533,1,3,423915
79.20999,-0.722762,-0.7120856,1,3,423917
54.07406,-0.076625094,-0.01810859,-1,3,423919
113.997665,0.6550858,-2.1559434,1,3,423920
162.05064,0.024605053,-3.1319368,1,3,423924
108.05674,0.3270117,-1.1456767,-1,3,423925
27.297775,-0.76139134,-3.0048082,1,3,423928
20.829695,0.82523936,0.7509524,1,3,423935
98.00935,0.7949536,-0.12330167,-1,3,423937
30.759697,2.1959393,2.399704,1,3,423942
141.10658,0.20873976,3.0438304,-1,3,423944
111.28352,-0.20521651,1.0610125,-1,3,423946
137.98553,-0.23426965,-2.2568712,-1,3,423950
46.384636,1.4824432,1.9582503,-1,3,423954
30.011045,0.01741752,-0.8632914,-1,3,423956
117.58328,0.5836381,2.427243,-1,3,423959
108.76186,0.38826615,0.14329588,-1,3,423961
10.548464,-2.3656733,-2.1258354,-1,3,423966
9.036284,1.6803924,1.0821341,1,3,423973
128.58557,-0.028321626,2.57074,-1,3,423980
21.016817,0.93405783,-1.1223065,-1,3,423983
134.6522,0.09104952,1.6614369,1,3,423987
94.64001,-0.4892575,1.4987892,-1,3,424003
128.46349,0.5651275,3.0615704,1,3,424005
52.246853,0.5015243,-2.5013757,1,3,424010
72.95522,0.9328467,0.8403592,-1,3,424015
52.10641,0.36643755,0.99250317,1,3,424032
61.229683,0.9246693,-1.509865,-1,3,424034
134.50749,-0.27845743,-2.6859183,-1,3,424042
135.12596,0.44826317,-0.44790596,-1,3,424045
115.15785,0.123505436,-0.4462823,-1,3,424046
53.16505,0.90744334,0.22411339,-1,3,424049
103.76098,0.81352144,-2.42016,1,3,424052
119.784065,-0.3752098,2.9368985,1,3,424057
130.9343,-0.72034836,1.2336011,1,3,424058
148.64287,-0.31985277,-1.4395337,-1,3,424063
62.09591,0.46943238,0.2156935,1,3,424068
145.78427,0.031858347,-0.3220564,-1,3,424070
78.441826,0.6878681,-2.3845327,-1,3,424073
156.43388,0.08661478,2.4286819,1,3,424074
24.420614,-1.6239587,1.9168365,-1,3,424078
14.600817,1.3098177,-0.73553324,-1,3,424080
62.468773,-0.3012956,1.3156707,1,3,424083
37.98983,1.0132434,-2.7015834,-1,3,424096
107.5065,0.66772383,-1.7275562,-1,3,424104
144.60608,0.34403205,-0.5878924,1,3,424105
90.704445,-1.0680097,2.2638178,-1,3,424108
50.051292,0.58605236,1.8521122,1,3,424111
147.97984,-0.3003906,-0.7150288,-1,3,424119
101.41435,0.7540904,-2.8563259,1,3,424132
70.3796,0.47769746,-2.8220842,-1,3,424134
45.985172,1.7034862,-0.43343276,1,3,424138
125.73676,-0.34712934,2.6625426,1,3,424141
58.51904,0.28815433,-2.6965094,1,3,424149
70.60303,0.31134525,-2.0941675,1,3,424161
43.77176,1.2229686,-2.7180557,1,3,424170
143.63988,-0.054519046,-2.86796,-1,3,424174
100.27171,-0.68006814,0.6537144,-1,3,424175
3.0329702,1.3878726,-2.1027079,-1,3,424176
112.81032,0.41763404,2.9399755,1,3,424178
72.95118,1.4489086,-1.5432727,1,3,424188
19.407957,-0.92884827,2.3945897,-1,3,424189
122.8469,-0.74999243,-1.5195001,-1,3,424191
119.00824,-0.31017527,1.9579786,1,3,424194
61.190563,-0.3017164,-2.1251748,1,3,424205
139.6846,-0.35916042,-1.3259679,1,3,424206
159.38762,0.097160846,3.1114748,-1,3,424207
44.632065,-0.7456578,-2.9840035,-1,3,424212
118.209694,-0.15764762,-1.0631194,-1,3,424213
101.94352,0.1909844,-1.2332876,-1,3,424221
39.633423,-0.9043505,-2.7530003,1,3,424223
108.41023,0.6907563,-1.1167593,1,3,424224
93.24261,-0.065744884,1.2587893,-1,3,424227
149.42656,0.092436194,-1.34405,1,3,424233
24.893862,-1.312615,2.873883,-1,3,424238
41.379333,-0.6560278,0.10952497,1,3,424242
44.83859,-0.15263169,2.1667373,-1,3,424251
117.66232,0.1466775,-2.0471241,1,3,424254
81.91132,0.22402737,-1.6170301,1,3,424259
66.3694,-1.2191344,-1.3445108,-1,3,424263
127.30059,-0.2835504,1.5561349,-1,3,424275
127.37075,-0.47477648,0.4848811,-1,3,424277
8.3946085,1.7408115,-2.706628,1,3,424278
141.93759,0.5894471,2.3075268,1,3,424280
16.565773,-0.47505626,1.7682246,-1,3,424282
105.98487,-0.74775636,-0.96030855,1,3,424283
104.14563,-0.8051424,-0.041295182,-1,3,424284
42.466232,0.64046115,0.9950819,1,3,424296
96.03988,0.43870535,-2.969789,-1,3,424322
122.78115,0.45862672,-0.06556951,1,3,424328
31.636818,0.88284814,2.2168143,1,3,424329
40.073685,-0.82441133,-2.6058478,1,3,424333
153.10634,-0.030844588,1.6318326,1,3,424334
92.61523,-0.9111561,0.98977095,-1,3,424336
80.22018,-1.2872488,-0.04070622,1,3,424351
39.089466,0.61623985,2.7386785,1,3,424354
9.692868,-0.74145186,0.531894,1,3,424357
48.41128,-1.4095476,-2.025325,-1,3,424365
124.12279,0.48711482,1.0370744,-1,3,424368
100.86572,0.5534998,-2.791785,-1,3,424375
149.19733,0.120596424,-2.5742013,1,3,424382
107.933014,-0.48431715,-1.4601343,-1,3,424394
133.29907,0.23958747,-3.0829031,-1,3,424396
46.384155,-0.39692524,0.040022634,1,3,424397
114.89792,0.38679692,-1.0941356,-1,3,424398
99.83901,-0.29089275,0.78632563,1,3,424412
135.21391,-0.49361888,-1.3076725,-1,3,424428
153.19739,-0.02013139,-1.4089819,-1,3,424429
43.545998,1.1576079,2.095687,-1,3,424438
72.19947,0.462009,-1.8225263,-1,3,424441
133.16988,0.23227927,-1.6576571,-1,3,424444
121.58984,-0.076239906,-2.4064724,-1,3,424448
64.91247,0.21203005,1.7329395,-1,3,424454
104.28707,0.7800704,-2.39754,-1,3,424469
61.905933,0.2960965,2.936598,-1,3,424475
28.346302,-2.3250976,-0.34382957,1,3,424477
41.563656,-0.77721643,1.701842,1,3,424481
134.28476,0.61579376,0.5532974,1,3,424484
115.46145,-0.3909149,-0.82294255,1,3,424487
28.276554,-1.1194004,-0.82211804,-1,3,424488
43.291435,0.7704886,1.6917148,1,3,424492
130.15973,0.35407722,-2.8637028,1,3,424495
93.523575,-0.9323468,2.9612694,-1,3,424503
126.81553,0.048616428,-2.9595068,-1,3,424504
129.36473,0.2550889,2.438955,-1,3,424507
108.96968,-0.36691454,1.9738723,-1,3,424508
53.430885,-0.016802114,0.28369874,-1,3,424511
131.0626,0.10402457,1.4976543,-1,3,424519
65.51803,-0.3719098,-1.7273359,-1,3,424524
2.4690304,-0.7206582,2.442028,1,3,424526
58.120407,0.49339843,-2.9636104,-1,3,424531
61.17475,-0.37846592,-1.0220915,1,3,424533
81.24935,0.040567197,-0.82091343,1,3,424537
68.509796,-0.23840742,0.024614708,1,3,424538
31.616648,-0.9614342,-1.6293211,1,3,424541
120.37643,0.27981377,-1.3836429,1,3,424544
45.81424,-0.47917524,-0.68287355,1,3,424548
45.9128,-1.6810747,-0.87513715,1,3,424552
36.42384,-0.0462356,-3.006008,1,3,424555
32.305763,0.3677765,-2.3726473,-1,3,424559
91.24187,-0.986432,-2.5817103,1,3,424567
100.48393,0.73704374,-1.1447325,1,3,424569
33.76905,-0.42984775,-1.3536597,-1,3,424572
156.45102,0.20458591,-2.5085888,-1,3,424579
109.43864,-0.8821334,2.0115006,1,3,424581
24.563526,0.11607024,-2.9127705,-1,3,424594
143.6385,-0.25146884,0.2752642,1,3,424605
2.2710395,0.05796667,-0.37428644,1,3,424608
1.098696,-0.070734225,-2.0981438,1,3,424616
42.82654,-0.14289442,-1.73702,-1,3,424619
54.431923,-0.77561456,1.3337042,-1,3,424622
63.42957,-0.98383665,-3.0350525,-1,3,424625
50.29917,0.15324435,-3.0609493,-1,3,424639
4.3314314,-1.5562252,-2.4785168,-1,3,424641
97.03964,0.856887,-0.59985125,-1,3,424648
4.928071,0.65344006,1.7345325,-1,3,424648
25.981247,1.0054971,2.7093325,1,3,424653
110.68429,0.22423609,-2.8053486,-1,3,424658
79.369095,-0.045182824,-2.7797267,-1,3,424661
27.466137,-0.07063389,2.514746,1,3,424664
32.057724,-0.8635775,-1.5532748,1,3,424687
2.9434938,1.2360487,1.6232067,-1,3,424694
64.53577,0.5022463,0.693169,1,3,424702
75.6392,0.5933915,-1.9990752,1,3,424715
70.85088,0.52867365,1.7100903,1,3,424718
134.47362,0.23016104,-0.9530604,-1,3,424720
128.28561,0.427367,-0.5910999,1,3,424727
25.81199,1.0226297,-0.561702,1,3,424728
36.36353,0.7006638,2.0593066,1,3,424742
56.15751,0.3082618,1.1623288,-1,3,424748
151.98824,-0.19367623,0.97503257,-1,3,424752
93.47533,0.38715672,2.168036,-1,3,424754
44.716213,1.6138557,2.5423822,-1,3,424759
24.777636,-1.0012212,2.3545854,-1,3,424763
157.52696,0.20082617,-0.31454885,1,3,424772
94.17739,0.28231943,-1.7751539,1,3,424779
87.54507,0.4284184,2.6975102,1,3,424785
62.957348,-0.08662826,1.0251371,1,3,424789
109.69269,0.57080334,0.8051604,-1,3,424793
45.903404,-1.3625818,0.10353412,1,3,424798
97.196,-0.78501,-2.8839467,1,3,424812
31.903254,0.35833305,2.3953118,1,3,424813
62.881626,-1.3308405,1.3633018,-1,3,424818
124.991615,0.018527288,-2.5976148,1,3,424825
64.534096,1.3409638,0.77014,1,3,424837
75.048615,1.2367415,2.9825625,1,3,424848
112.38105,-0.35407963,1.2054334,-1,3,424849
70.18665,0.27614206,-2.2757971,-1,3,424862
144.64418,0.22557616,0.21614927,1,3,424864
57.592533,1.3071696,0.13339956,1,3,424874
23.876024,-2.6513138,-1.0931845,-1,3,424878
100.31428,-0.43097487,2.8039446,-1,3,424885
33.44533,-1.0723583,0.512797,1,3,424896
11.31925,-1.8527461,-2.0910752,-1,3,424900
44.14761,0.8016364,-2.7757642,1,3,424905
69.62992,-0.5387107,1.3758967,-1,3,424911
77.98646,-1.0585582,-2.5728261,1,3,424916
103.414406,0.46721816,1.7123616,-1,3,424920
129.40376,0.267166,-1.1551385,-1,3,424926
18.473492,-1.2236507,-2.8703642,1,3,424929
101.71763,-0.816033,3.110319,1,3,424931
61.45547,0.6587681,-0.24631186,-1,3,424932
34.293766,-0.78042746,-0.65454805,1,3,424933
117.632126,0.44062907,-2.5909512,-1,3,424936
50.156178,0.0012795082,2.927096,-1,3,424938
60.5554,-0.36565724,0.8088832,1,3,424939
84.975266,0.5792337,-2.1175554,-1,3,424944
58.31823,0.24910235,-0.14147122,-1,3,424946
38.700794,0.36793256,-0.9491486,-1,3,424947
97.53684,-0.102342114,0.9959312,-1,3,424950
157.72702,-0.13713315,1.8025869,-1,3,424951
133.48553,-0.29212296,2.0302286,-1,3,424952
48.007362,-1.7148317,0.37205076,-1,3,424956
92.37814,-0.7850027,-1.8468049,1,3,424959
129.8762,-0.33867496,-0.8440932,1,3,424962
119.400185,0.8228902,-2.6764774,-1,3,424964
34.743824,0.71602345,0.17749788,1,3,424968
112.94636,-0.41322756,1.5300617,1,3,424974
74.36823,1.2842723,0.516684,-1,3,424975
33.653843,0.6981474,2.3883848,-1,3,424979
134.34119,-0.035063054,3.1104097,1,3,424986
147.56729,0.28084725,1.4122921,-1,3,424987
126.09713,0.121972285,-0.6859769,1,3,424988
46.12335,-0.28092414,2.817194,1,3,424994
110.24067,0.28488937,-3.0919716,-1,3,424995
34.573147,-1.3404604,-0.466043,-1,3,424998
91.774704,0.2448024,0.7148034,1,3,425003
16.436754,1.4260979,3.0555184,-1,3,425005
25.736254,1.049664,-1.0200844,-1,3,425006
33.67801,0.7016759,-0.67546207,1,3,425011
133.71991,-0.26982987,2.7396483,1,3,425013
66.30439,-0.3064351,-0.8352189,1,3,425019
67.768974,-1.3104386,-2.3965347,1,3,425024
42.282887,0.062506385,1.1282331,1,3,425031
34.193836,-0.29088187,-2.6036274,1,3,425033
117.60124,-0.10254244,-0.71360177,1,3,425035
119.615395,0.45897025,2.3584373,-1,3,425040
40.965847,-1.3847666,-0.4497265,1,3,425043
82.08622,0.85179037,2.0042439,1,3,425053
3.4079418,0.77317446,-2.6963458,-1,3,425054
1.2678256,-2.824056,1.116925,-1,3,425055
42.97902,0.8578469,2.4597054,1,3,425056
25.127625,-1.2576461,1.0122105,-1,3,425058
131.07898,-0.028127825,0.6850263,1,3,425067
69.68383,-1.3523912,1.2227858,1,3,425068
72.61975,0.46899477,0.98015237,1,3,425082
41.84894,-1.7201449,-3.0550437,-1,3,425091
147.57886,-0.21493389,-1.7307194,-1,3,425108
148.65274,0.1808807,1.9644072,-1,3,425109
138.42603,-0.21089135,0.6651723,-1,3,425113
16.356699,1.9826866,1.4546678,-1,3,425116
39.762875,0.031264458,1.7920252,-1,3,425118
38.939793,-1.7897941,1.3598342,1,3,425130
16.249893,0.3988273,-2.5046074,-1,3,425131
42.192234,0.26674598,1.1628531,-1,3,425132
23.8791,1.0651175,2.9609842,1,3,425139
143.9118,-0.33776727,-1.5717013,-1,3,425141
35.48662,0.87546474,0.2593854,1,3,425146
31.962786,0.76681954,-0.5827721,-1,3,425160
12.896235,-0.8951122,-1.9009211,-1,3,425165
34.835777,1.9772683,-1.6800357,1,3,425172
111.08657,-0.052691735,1.5464783,1,3,425177
128.18057,-0.3769562,-0.59704953,1,3,425189
121.01861,-0.061709624,1.0693278,1,3,425193
80.31342,1.1523151,1.5625867,-1,3,425199
58.82371,0.16503158,-2.0421247,-1,3,425204
47.225983,0.20301911,0.4260107,-1,3,425209
104.25648,0.48984528,0.03462046,1,3,425212
118.23481,-0.4988784,1.0256255,-1,3,425214
37.92934,0.10789383,-2.0357716,-1,3,425216
32.949265,0.40337732,-1.875979,-1,3,425217
30.081184,0.89471966,-2.7163465,-1,3,425218
128.28854,-0.118845664,0.91182715,1,3,425224
37.03085,-1.2236394,0.54549706,1,3,425227
144.9156,0.14083228,2.7855659,1,3,425236
96.998474,-0.9113235,-0.928899,-1,3,425242
108.20674,0.6787916,-1.6520709,-1,3,425252
43.92578,0.28976592,2.923166,1,3,425256
13.609171,-1.7401596,2.7140648,1,3,425260
44.445557,0.84932977,0.64258,1,3,425261
106.16968,0.3957389,-2.3533466,1,3,425264
78.18776,0.088933766,1.3990655,1,3,425265
126.812035,0.109154165,0.8573649,-1,3,425268
136.34161,-0.1626347,-1.8590219,-1,3,425269
48.028446,0.29716247,0.98708767,1,3,425271
122.1402,0.3787735,0.6581944,-1,3,425273
54.176945,0.79948646,1.5352066,-1,3,425284
84.520935,-0.3370222,0.842244,-1,3,425292
26.934116,-1.408779,2.733872,-1,3,425294
102.15095,0.5930017,0.6062979,1,3,425301
45.56316,-1.705671,-2.8285077,-1,3,425305
127.4728,0.02047965,0.73344404,-1,3,425312
72.93369,-1.0520225,1.3063083,-1,3,425314
73.33034,0.7988065,-3.1107135,-1,3,425316
110.67035,-0.3176315,-1.7582315,1,3,425328
44.352142,0.24550699,2.1055262,-1,3,425334
56.51035,1.0118302,-1.3902617,1,3,425338
74.85771,-1.2826761,-1.116801,1,3,425349
55.390903,0.30280787,0.65123147,-1,3,425354
41.047318,-0.82204527,1.2342079,-1,3,425362
72.35134,0.26621395,-2.8244472,1,3,425363
123.70055,-0.12409853,-1.3889571,-1,3,425364
91.66038,0.64363414,-0.9867047,1,3,425367
9.491142,-0.22106159,-2.0730865,-1,3,425372
126.472046,-0.13341385,-0.74064523,-1,3,425377
44.43658,-0.29985315,0.79682535,-1,3,425378
7.4072404,-2.5837815,1.1462439,-1,3,425379
128.80052,-0.60218054,-0.7336579,1,3,425381
95.13281,-0.7128383,1.4415592,-1,3,425382
147.41508,-0.18125553,-2.6464195,-1,3,425383
138.68788,-0.48410153,2.5933762,-1,3,425386
117.42581,-0.015727865,-0.34525755,-1,3,425390
21.833574,-0.33824307,1.4162011,-1,3,425398
120.56601,-0.039854676,-0.28179643,-1,3,425400
4.2403135,-2.7236712,-0.2467384,-1,3,425403
155.83295,0.0770496,2.0349646,-1,3,425404
133.9456,-0.011761215,-0.68068475,1,3,425419
36.276833,0.29802477,-2.72208,-1,3,425427
63.64717,0.09497301,2.822665,-1,3,425438
39.374863,1.1022924,-0.15062718,1,3,425446
98.85532,-0.695221,-0.4135901,1,3,425453
27.548512,-2.1133378,3.0278757,-1,3,425454
37.40854,0.73659253,1.6307867,1,3,425468
36.066734,-0.44831175,-0.95502234,1,3,425470
59.45294,0.40874428,2.0061376,-1,3,425486
83.073044,1.1362536,1.2335747,1,3,425490
71.22889,0.082871564,2.5340023,-1,3,425497
35.327305,0.42940795,0.09819087,-1,3,425499
17.675858,0.20903489,-2.1168716,-1,3,425503
48.616932,-0.6392327,-1.3813783,-1,3,425508
86.213585,0.8598416,0.50997686,1,3,425526
55.200123,0.58424336,1.2016339,1,3,425540
39.901535,0.60115165,-3.043583,1,3,425542
51.826702,-0.38911182,-0.03974641,-1,3,425543
24.82436,0.30040354,1.1090698,1,3,425544
39.545494,0.6649195,0.13139401,-1,3,425545
114.77664,-0.2665719,2.5348234,1,3,425550
95.66505,-0.48944867,-0.5835006,1,3,425552
143.53633,-0.19384848,0.32675588,1,3,425554
27.185661,0.2894562,0.2413639,1,3,425561
92.49453,0.9311362,1.9682446,-1,3,425562
126.95775,0.11204997,-0.18980001,1,3,425563
120.19198,0.30576932,-0.24068917,-1,3,425589
76.2627,-1.0999483,-0.59465826,-1,3,425592
80.30148,0.24436095,-0.34334046,-1,3,425594
131.1077,-0.10530306,-2.3760266,-1,3,425598
97.68941,0.09486607,0.76046795,-1,3,425602
67.405174,-1.1903377,-0.0050015347,-1,3,425603
15.393414,-1.8650552,-0.9769683,-1,3,425604
131.97282,-0.64629,-0.69716495,1,3,425618
110.35652,0.7585235,2.638919,-1,3,425623
25.906786,1.397349,-2.0622966,1,3,425625
59.496323,0.43974784,-1.5807927,-1,3,425631
38.270245,0.7565838,-2.1538298,-1,3,425634
40.93555,0.3005685,-2.7582543,1,3,425635
153.62505,-0.12376217,-1.0078987,-1,3,425646
150.23956,-0.38816363,-1.9287978,-1,3,425647
114.21861,0.35140544,0.48592293,-1,3,425653
104.48269,-0.1543411,-1.7383881,1,3,425657
109.33957,-0.3478239,-1.9432206,1,3,425658
129.41339,-0.15963615,-1.3205572,-1,3,425660
128.84216,-0.32918665,-1.7432551,-1,3,425670
116.04331,-0.49875367,1.3243421,-1,3,425677
108.90648,0.47780296,2.9015298,1,3,425683
55.530426,-0.8489096,3.0046926,-1,3,425685
52.95526,-1.5394523,2.0087714,-1,3,425693
91.687035,-1.0932652,0.97055775,1,3,425695
50.82883,1.0079768,-2.267814,1,3,425696
17.027943,-1.4547141,1.3939784,1,3,425703
122.22595,-0.17439401,1.9533385,-1,3,425714
28.91035,-1.0359695,1.2842679,-1,3,425716
28.036098,1.0147831,-3.1330445,-1,3,425718
34.195686,-0.14685863,1.9477388,1,3,425724
128.57376,0.4740833,2.9776945,1,3,425727
56.566177,0.68240076,3.0551343,-1,3,425731
34.109108,0.7415083,0.7523977,1,3,425732
34.539497,-0.8037966,0.5148434,1,3,425738
37.171375,0.21918564,-0.79514694,-1,3,425742
75.27232,0.45911404,2.452063,1,3,425744
37.281063,0.13757189,0.48243356,1,3,425745
129.08913,-0.29969296,2.807034,-1,3,425747
3.2590153,-0.36879534,-1.9262129,-1,3,425760
46.08125,-0.22377129,-2.5066876,-1,3,425764
84.11681,0.00029366094,0.03796167,1,3,425772
55.975212,-1.4876939,2.3962443,-1,3,425780
42.008312,-0.545124,1.5791345,-1,3,425785
29.65577,-1.4632717,1.0744221,1,3,425786
33.265926,1.9115889,2.2469697,1,3,425788
135.7402,-0.36798695,3.1311412,-1,3,425790
54.96896,-0.16713388,2.4736595,1,3,425795
81.923904,0.93532157,-0.96098447,1,3,425798
29.569237,-0.8754169,2.226277,-1,3,425807
54.59555,1.3781471,-2.1447043,1,3,425808
30.223188,0.6971413,-1.2450691,1,3,425810
19.380962,-1.23871,-0.33036932,1,3,425830
11.071446,-1.9936373,2.8151822,-1,3,425833
26.430487,-0.7919266,-2.6624393,1,3,425841
65.61925,0.15433407,-2.684532,1,3,425846
38.86171,1.349352,0.25712147,-1,3,425855
117.89327,-0.09651288,0.10224634,-1,3,425860
61.18148,-0.4638227,-2.4085083,-1,3,425869
119.599884,0.07015357,-0.204569,-1,3,425873
39.07031,-0.53963715,3.0935354,-1,3,425889
31.664995,-0.7044982,1.663671,-1,3,425892
119.570335,-0.29718432,-0.8488559,-1,3,425898
125.56331,-0.28326812,-0.5345749,1,3,425907
89.98152,-1.0785549,-0.76381373,1,3,425912
102.64232,0.87699926,-0.1585981,-1,3,425916
127.526855,0.32823843,-3.0443494,-1,3,425917
40.477844,-1.152561,-2.357279,1,3,425920
48.723923,-1.6634271,1.2369925,-1,3,425925
149.21646,0.33470193,2.2890108,1,3,425929
51.804626,1.4422575,1.8514072,1,3,425930
2.017993,0.059513435,-2.038216,1,3,425940
136.94186,-0.29331526,0.07899085,1,3,425944
130.87492,-0.45171413,-2.0396261,-1,3,425947
140.10011,0.07528443,-1.4520953,1,3,425951
78.167,-1.0539354,1.2342926,-1,3,425955
41.603237,0.22575206,1.0562353,-1,3,425966
132.8385,-0.33308044,0.90456367,-1,3,425967
52.840313,0.29027987,0.28198856,-1,3,425975
56.154144,1.0834584,-1.2536621,-1,3,425979
98.18397,0.7976557,1.6973498,-1,3,425980
106.47239,-0.3785784,-1.8856249,1,3,425982
37.379074,-0.9846536,-0.4010211,1,3,425994
80.4754,1.1000721,0.018791646,-1,3,425995
119.49216,-0.6249826,-1.2470142,-1,3,426005
38.55458,0.70939976,-2.150486,-1,3,426008
53.377182,-0.7804914,2.5033824,-1,3,426009
46.6584,-0.7632385,1.9832292,-1,3,426019
110.0653,-0.4126232,-2.1205792,-1,3,426024
16.776577,-1.9060199,-1.8637115,1,3,426036
110.30791,0.4360485,1.8027745,1,3,426040
118.19581,-0.17606843,-2.697264,1,3,426044
60.20727,-0.23314388,2.6967537,1,3,426045
108.07519,0.71979666,1.9193655,-1,3,426046
69.2783,1.375989,-1.2040787,-1,3,426055
136.09888,-0.055225484,-1.8368118,1,3,426062
46.23429,-0.29595676,2.6093395,1,3,426068
86.06552,-0.5993924,-2.7329643,-1,3,426069
42.233795,1.114953,-1.9030423,1,3,426070
42.999336,-0.9683683,-2.9290588,1,3,426074
36.28676,-0.61424464,-1.6150205,-1,3,426075
27.015228,0.5260452,0.16988091,-1,3,426079
101.50322,0.7034132,-1.537697,-1,3,426080
29.817398,1.2361679,-2.500269,-1,3,426088
34.153156,0.4364189,1.1861138,1,3,426096
46.85195,-0.6713816,-0.91975594,-1,3,426098
57.167423,-0.0012142865,0.7883913,-1,3,426099
97.155975,0.340842,-1.453887,1,3,426108
60.219925,0.13385129,1.7437791,1,3,426115
23.038486,-0.8282143,0.46086654,-1,3,426133
17.50811,1.9207458,-2.2840395,-1,3,426136
126.50897,0.13723558,-1.4029039,1,3,426148
120.24575,0.41711542,-0.9568281,-1,3,426151
59.8372,-0.7608167,-0.99144125,-1,3,426152
95.60987,-0.93755573,-1.2775263,-1,3,426153
23.368618,-0.86378866,-1.8653429,-1,3,426159
15.162159,-1.9803891,1.5758512,1,3,426170
118.43933,0.64134157,1.8112693,1,3,426173
64.12786,-1.2438391,-1.8505789,1,3,426191
40.943314,-0.96519345,-1.1355573,1,3,426209
141.20212,0.41447437,-0.43907508,1,3,426215
122.64237,0.54776794,2.684928,1,3,426221
39.182625,-0.105958834,0.02936641,1,3,426224
34.071857,0.726607,0.16830802,-1,3,426226
75.822044,0.16192818,0.86364245,-1,3,426232
130.54665,-0.42386013,0.52609944,-1,3,426234
121.3216,0.5202148,1.5099672,1,3,426237
95.91537,0.8431964,0.42951632,-1,3,426244
40.741867,0.10322592,1.1699171,1,3,426247
127.88025,-0.2828988,0.90348744,-1,3,426250
30.17939,0.16607131,2.3763452,-1,3,426253
44.359333,-0.021853507,0.9961224,1,3,426256
144.84741,0.06530897,-0.78647536,-1,3,426263
159.035,0.06652291,-0.8626605,-1,3,426265
44.238487,-1.3015525,1.9974725,1,3,426270
31.249258,-0.77736485,-3.0245273,1,3,426271
89.288704,-1.0300814,1.0632378,-1,3,426278
27.411455,-0.9063537,2.6820426,1,3,426285
152.66058,0.015320342,0.7215292,-1,3,426294
134.58685,-0.31371263,0.55578035,1,3,426296
116.5461,0.15284462,0.3754767,-1,3,426299
92.45291,0.9291827,-0.86574066,1,3,426304
23.297781,-0.77827466,-2.140358,1,3,426308
149.49904,-0.30262554,1.5390038,1,3,426311
130.94745,0.032531004,0.21278477,1,3,426312
36.90884,-0.3193026,-1.8364805,-1,3,426316
114.14768,-0.5247631,1.854461,1,3,426318
92.37668,-0.105368204,-2.0321941,-1,3,426323
112.113365,0.69423205,0.90165734,-1,3,426324
12.830627,1.8136421,2.4511464,-1,3,426326
65.443634,-0.5362899,-0.93718433,-1,3,426327
35.559654,-0.15194464,0.565044,1,3,426329
45.155113,-0.40758505,-1.9537989,1,3,426337
51.167404,0.3251767,-1.5650604,-1,3,426342
43.865562,-0.22061156,-0.40400195,-1,3,426343
1.6946598,-0.83041275,1.0208541,-1,3,426344
39.729053,0.9137346,-1.5120264,1,3,426351
147.36406,0.07915871,-3.1057394,1,3,426353
83.98934,0.061783403,1.7639275,1,3,426359
121.195145,0.039558522,-1.8547812,-1,3,426374
127.690414,-0.5988388,2.6969352,1,3,426383
26.64696,-1.5474969,-2.4181938,-1,3,426387
56.60245,-0.875381,-2.3162389,-1,3,426390
30.234835,-0.9018327,2.3933225,1,3,426403
141.2838,-0.006035396,-2.6898608,-1,3,426412
71.33234,1.3162035,-3.0308962,-1,3,426416
122.34249,0.23922403,0.1428802,1,3,426417
50.539818,0.39405188,1.6241139,1,3,426424
16.504848,1.6955777,-1.5054697,-1,3,426427
24.720322,1.4057112,0.7668362,-1,3,426428
46.9698,0.6484839,1.6863185,1,3,426434
90.396515,0.7618824,-2.2992349,1,3,426438
32.32318,0.85468334,1.9963063,-1,3,426443
80.50233,-1.2308065,-1.1963799,-1,3,426455
